mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kbest__k,param_svc__C,param_svc__kernel,param_svc__gamma,param_svc__coef0,param_svc__degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.376167297,0.054710113,0.013210106,0.00059835,5,7.778,poly,0.1,0,3,"{'kbest__k': 5, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.751074654,0.766326125,0.747246709,0.791005531,0.742032823,0.759537168,0.017694177,270
0.403194952,0.026250133,0.014893293,0.000564548,15,3.334,poly,scale,0,2,"{'kbest__k': 15, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.803472468,0.780756323,0.692333148,0.788298658,0.732715294,0.759515178,0.041093983,271
0.451691008,0.021339135,0.042407846,0.004381034,5,7.778,rbf,0.1,,,"{'kbest__k': 5, 'svc__C': 7.7780000000000005, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0.758207331,0.729497145,0.725867273,0.843634561,0.740121595,0.759465581,0.043559485,272
0.373237276,0.023645778,0.011581755,0.000648866,20,7.778,poly,0.1,0,2,"{'kbest__k': 20, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.786157099,0.814494616,0.638307194,0.786564929,0.771493259,0.759403419,0.0621273,273
0.510714245,0.030894711,0.022270823,0.00931904,15,2.223,poly,0.1,0,2,"{'kbest__k': 15, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.811618315,0.780756323,0.692333148,0.767833298,0.740121595,0.758532536,0.040298443,274
0.466422606,0.071304169,0.053055286,0.0168922,5,10,rbf,0.1,,,"{'kbest__k': 5, 'svc__C': 10.0, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0.743905176,0.729497145,0.733852608,0.843634561,0.740121595,0.758202217,0.043004382,275
0.3945189,0.016843595,0.037483883,0.003959465,5,2.223,rbf,scale,,,"{'kbest__k': 5, 'svc__C': 2.223, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.744343617,0.729497145,0.755438868,0.825718259,0.732715294,0.757542637,0.035297314,276
0.388580322,0.060369574,0.013773394,0.000703745,10,8.889,poly,0.1,0,4,"{'kbest__k': 10, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.761538944,0.726386807,0.736326355,0.815673627,0.744169652,0.756819077,0.031598158,277
0.377455711,0.041254429,0.018228722,0.007152461,10,8.889,poly,scale,0,4,"{'kbest__k': 10, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.761538944,0.726386807,0.736326355,0.815673627,0.744169652,0.756819077,0.031598158,277
0.454268217,0.010293568,0.020430374,0.001816743,20,8.889,poly,scale,0,4,"{'kbest__k': 20, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.70717549,0.843645597,0.74227896,0.67035876,0.81998636,0.756689034,0.065848543,279
0.4648561,0.038312821,0.018215513,0.011993353,20,8.889,poly,0.1,0,2,"{'kbest__k': 20, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.789944214,0.805910792,0.628831941,0.786564929,0.771493259,0.756549027,0.064788519,280
0.432130957,0.094462508,0.01349926,0.000704068,10,6.667,poly,0.1,0,2,"{'kbest__k': 10, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.765879008,0.701006781,0.776886587,0.825718259,0.711428982,0.756183924,0.045618287,281
0.444866943,0.04107382,0.016212654,0.005566183,10,6.667,poly,scale,0,2,"{'kbest__k': 10, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.765879008,0.701006781,0.776886587,0.825718259,0.711428982,0.756183924,0.045618287,281
0.442676973,0.007304566,0.019222546,0.000520774,20,6.667,poly,scale,0,4,"{'kbest__k': 20, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.689032164,0.843645597,0.757503658,0.67035876,0.81998636,0.756105308,0.06869836,283
0.433329582,0.045292446,0.016110802,0.001639917,10,5.556,poly,0.1,0,2,"{'kbest__k': 10, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.773526268,0.679557584,0.786184722,0.834564494,0.704625037,0.755691621,0.056343627,284
0.463509226,0.086618988,0.012419415,0.002407191,10,5.556,poly,scale,0,2,"{'kbest__k': 10, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.773526268,0.679557584,0.786184722,0.834564494,0.704625037,0.755691621,0.056343627,284
0.373650026,0.01034655,0.03879056,0.001121519,5,3.334,rbf,0.1,,,"{'kbest__k': 5, 'svc__C': 3.334, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0.744343617,0.702176084,0.763363943,0.834564494,0.733092036,0.755508035,0.044233601,286
0.449798536,0.009965099,0.018752289,0.000905695,20,7.778,poly,scale,0,4,"{'kbest__k': 20, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.697977113,0.843645597,0.745241096,0.67035876,0.81998636,0.755441785,0.067217971,287
0.741407728,0.285450443,0.01690073,0.010584672,10,3.334,poly,1,0,4,"{'kbest__k': 10, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.746406282,0.727949259,0.724406939,0.81998636,0.7566572,0.755081208,0.034546983,288
0.537660789,0.019167395,0.022978306,0.001130149,20,10,poly,scale,0,4,"{'kbest__k': 20, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.722191697,0.829761459,0.74227896,0.67035876,0.810230705,0.754964316,0.058381588,289
0.590803099,0.070368039,0.019958925,0.00310093,15,1.112,poly,0.1,0,2,"{'kbest__k': 15, 'svc__C': 1.1119999999999999, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.795510001,0.777479134,0.683295781,0.782494828,0.732943797,0.754344708,0.041299301,290
0.413201571,0.022879479,0.011687422,0.000741361,20,10,poly,0.1,0,2,"{'kbest__k': 20, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.804188,0.797530266,0.621962936,0.776301597,0.771493259,0.754295212,0.067305936,291
0.491818142,0.033766982,0.019629908,0.002463484,10,2.223,poly,0.1,0,4,"{'kbest__k': 10, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.786648403,0.686210566,0.721072797,0.801191386,0.773721156,0.753768862,0.043269412,292
0.530879879,0.061993281,0.02308383,0.003178128,10,2.223,poly,scale,0,4,"{'kbest__k': 10, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.786648403,0.686210566,0.721072797,0.801191386,0.773721156,0.753768862,0.043269412,292
0.425197506,0.011373004,0.049239826,0.007634803,5,1.112,rbf,scale,,,"{'kbest__k': 5, 'svc__C': 1.1119999999999999, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.737616696,0.715558899,0.770040544,0.817086222,0.725468457,0.753154163,0.036861289,294
0.715952253,0.08827467,0.035259962,0.013603647,20,0.001,poly,1,0,2,"{'kbest__k': 20, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.722523372,0.823191298,0.712050941,0.767833298,0.740121595,0.753144101,0.039795087,295
0.359590197,0.016983693,0.034354925,0.007316324,5,4.445,rbf,0.1,,,"{'kbest__k': 5, 'svc__C': 4.445, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0.758207331,0.708800609,0.732943797,0.834564494,0.725468457,0.751996937,0.044246301,296
0.510458183,0.045239337,0.072484446,0.005022993,5,5.556,rbf,0.1,,,"{'kbest__k': 5, 'svc__C': 5.556, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0.765354373,0.715558899,0.717919167,0.834564494,0.725468457,0.751773078,0.045140574,297
0.448616552,0.045557383,0.017135715,0.00114274,10,4.445,poly,0.1,0,4,"{'kbest__k': 10, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.770620867,0.716640615,0.736326355,0.791005531,0.744169652,0.751752604,0.026172985,298
0.427323389,0.020800698,0.018287134,0.00227547,10,4.445,poly,scale,0,4,"{'kbest__k': 10, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.770620867,0.716640615,0.736326355,0.791005531,0.744169652,0.751752604,0.026172985,298
0.510524035,0.139010924,0.010680819,0.00178337,10,5.556,poly,1,0,4,"{'kbest__k': 10, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.746406282,0.710461291,0.724406939,0.81998636,0.7566572,0.751583614,0.037844679,300
0.424907351,0.120120692,0.009894228,0.000511123,10,6.667,poly,1,0,4,"{'kbest__k': 10, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.746406282,0.710461291,0.724406939,0.81998636,0.7566572,0.751583614,0.037844679,300
0.35347743,0.020981921,0.019213867,0.009796018,5,1.112,poly,scale,0,3,"{'kbest__k': 5, 'svc__C': 1.1119999999999999, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.751074654,0.751759769,0.729183025,0.781111006,0.742032823,0.751032255,0.017109301,302
0.304653645,0.030208674,0.013587332,0.001732372,5,8.889,poly,0.1,0,3,"{'kbest__k': 5, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.751074654,0.751759769,0.729183025,0.781111006,0.742032823,0.751032255,0.017109301,302
0.365368271,0.032909779,0.013352251,0.001173692,5,10,poly,0.1,0,3,"{'kbest__k': 5, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.751074654,0.766326125,0.714046774,0.781111006,0.742032823,0.750918276,0.022748565,304
0.481887913,0.019121739,0.049293852,0.014616783,5,6.667,rbf,0.1,,,"{'kbest__k': 5, 'svc__C': 6.667000000000001, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0.758207331,0.715558899,0.718068569,0.834564494,0.725468457,0.75037355,0.044778161,305
0.50678916,0.127900622,0.011368465,0.00188262,10,4.445,poly,1,0,4,"{'kbest__k': 10, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.746406282,0.704138749,0.724406939,0.81998636,0.7566572,0.750319106,0.039276135,306
0.562935638,0.016566423,0.054035091,0.002373449,5,2.223,rbf,1,,,"{'kbest__k': 5, 'svc__C': 2.223, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.707575068,0.748554619,0.707749587,0.830018619,0.756819021,0.750143383,0.044802761,307
0.601851463,0.232946686,0.019333029,0.011068012,10,7.778,poly,1,0,4,"{'kbest__k': 10, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.746406282,0.70205263,0.724406939,0.81998636,0.7566572,0.749901882,0.039772429,308
0.619362736,0.060351894,0.022694921,0.004736299,15,1.112,poly,scale,0,2,"{'kbest__k': 15, 'svc__C': 1.1119999999999999, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.751074654,0.818307602,0.703807751,0.76213874,0.710653224,0.749196394,0.041214309,309
0.484644604,0.124033118,0.018199968,0.013074767,10,10,poly,1,0,4,"{'kbest__k': 10, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.746406282,0.693853974,0.724406939,0.81998636,0.7566572,0.748262151,0.041827274,310
0.507009697,0.070207351,0.017800951,0.002552466,10,4.445,poly,0.1,0,2,"{'kbest__k': 10, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.751074654,0.666395721,0.767833298,0.843634561,0.711428982,0.748073443,0.059237578,311
0.460912895,0.034131414,0.020350122,0.008481193,10,4.445,poly,scale,0,2,"{'kbest__k': 10, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.751074654,0.666395721,0.767833298,0.843634561,0.711428982,0.748073443,0.059237578,311
0.539032507,0.079819835,0.021218109,0.008214699,15,2.223,poly,scale,0,2,"{'kbest__k': 15, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.787723647,0.769013007,0.683295781,0.773721156,0.725347128,0.747820144,0.038420618,313
0.410388947,0.11991851,0.011173439,0.002557609,10,8.889,poly,1,0,4,"{'kbest__k': 10, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.746406282,0.687029614,0.724406939,0.81998636,0.7566572,0.746897279,0.04365195,314
0.410764837,0.119841732,0.01474638,0.001267225,5,2.223,poly,0.1,0,3,"{'kbest__k': 5, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.722523372,0.770620867,0.767602585,0.766337436,0.705331243,0.746483101,0.027167639,315
0.395281363,0.035603219,0.046574926,0.006710573,5,2.223,rbf,0.1,,,"{'kbest__k': 5, 'svc__C': 2.223, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0.724548963,0.702176084,0.763363943,0.808659318,0.726161985,0.744982058,0.037407874,316
0.404995441,0.041502132,0.020867157,0.003572068,10,3.334,poly,0.1,0,2,"{'kbest__k': 10, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.751074654,0.66000855,0.759013532,0.843634561,0.710653224,0.744876904,0.060605658,317
0.381621265,0.036925345,0.017530012,0.00264422,10,3.334,poly,scale,0,2,"{'kbest__k': 10, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.751074654,0.66000855,0.759013532,0.843634561,0.710653224,0.744876904,0.060605658,317
0.408463192,0.05049937,0.017702055,0.001945154,10,1.112,poly,0.1,0,2,"{'kbest__k': 10, 'svc__C': 1.1119999999999999, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.736883115,0.707919636,0.767833298,0.834564494,0.670128274,0.743465763,0.055817562,319
0.341785002,0.039901397,0.015106535,0.001197367,10,1.112,poly,scale,0,2,"{'kbest__k': 10, 'svc__C': 1.1119999999999999, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.736883115,0.707919636,0.767833298,0.834564494,0.670128274,0.743465763,0.055817562,319
0.516605806,0.02716227,0.018456841,0.001000657,20,1.112,poly,0.1,0,4,"{'kbest__k': 20, 'svc__C': 1.1119999999999999, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.667347517,0.857390407,0.755163397,0.680038837,0.7566572,0.743319472,0.067980186,321
0.459653044,0.009841983,0.018988132,0.000519734,20,5.556,poly,scale,0,4,"{'kbest__k': 20, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.680328239,0.802409979,0.745241096,0.654435389,0.830018619,0.742486664,0.0676416,322
0.407036686,0.031812862,0.015895796,0.007003153,15,6.667,poly,0.1,0,4,"{'kbest__k': 15, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.756029291,0.794379373,0.670227932,0.741743507,0.74867201,0.742210423,0.040338591,323
0.442153454,0.032966246,0.051974249,0.011231768,5,1.112,rbf,0.1,,,"{'kbest__k': 5, 'svc__C': 1.1119999999999999, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0.718199329,0.695680544,0.763363943,0.776839434,0.740786066,0.738973863,0.029454556,324
0.339321136,0.028655992,0.013926601,0.001054231,10,2.223,poly,0.1,0,2,"{'kbest__k': 10, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.765354373,0.666395721,0.744169652,0.852938715,0.661551141,0.738081921,0.070666543,325
0.534013414,0.09143895,0.02326889,0.012077279,10,2.223,poly,scale,0,2,"{'kbest__k': 10, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.765354373,0.666395721,0.744169652,0.852938715,0.661551141,0.738081921,0.070666543,325
0.551573467,0.056502439,0.055584478,0.008545169,5,3.334,rbf,1,,,"{'kbest__k': 5, 'svc__C': 3.334, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.714965617,0.742708035,0.721072797,0.811684216,0.69684236,0.737454605,0.039902647,327
0.5709939,0.03968604,0.050750494,0.008230675,5,10,rbf,1,,,"{'kbest__k': 5, 'svc__C': 10.0, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.70205263,0.797492496,0.710991182,0.760404666,0.714046774,0.73699755,0.036419084,328
0.687541485,0.036571935,0.059374952,0.012681147,5,8.889,rbf,1,,,"{'kbest__k': 5, 'svc__C': 8.889, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.693853974,0.797492496,0.726460748,0.760404666,0.705331243,0.736708625,0.037900558,329
0.398202276,0.029321635,0.021558523,0.004611368,5,0.001,poly,1,0,3,"{'kbest__k': 5, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.662980441,0.761538944,0.756849181,0.74166934,0.7566572,0.735939021,0.03708807,330
0.455397367,0.025185133,0.020587397,0.003023711,10,1.112,poly,0.1,0,4,"{'kbest__k': 10, 'svc__C': 1.1119999999999999, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.756029291,0.661101107,0.767602585,0.797143852,0.688569645,0.734089296,0.050950359,331
0.446821737,0.038340316,0.019223356,0.000979765,10,1.112,poly,scale,0,4,"{'kbest__k': 10, 'svc__C': 1.1119999999999999, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.756029291,0.661101107,0.767602585,0.797143852,0.688569645,0.734089296,0.050950359,331
0.409279203,0.021437104,0.015804672,0.001390063,15,5.556,poly,0.1,0,4,"{'kbest__k': 15, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.756029291,0.794379373,0.670227932,0.726460748,0.718899905,0.73319945,0.041181267,333
0.86140914,0.084881316,0.06790967,0.00953926,5,5.556,rbf,1,,,"{'kbest__k': 5, 'svc__C': 5.556, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.716929755,0.770620867,0.695715778,0.78245263,0.69684236,0.732512278,0.036920032,334
0.410560989,0.02790345,0.02044096,0.00457164,15,3.334,poly,0.1,0,4,"{'kbest__k': 15, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.751759769,0.753775728,0.68636225,0.756849181,0.710886195,0.731926624,0.028322015,335
0.502556753,0.023347708,0.047548437,0.002857892,5,4.445,rbf,1,,,"{'kbest__k': 5, 'svc__C': 4.445, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.715588403,0.737050635,0.721072797,0.797143852,0.688569645,0.731885066,0.03617763,336
0.527922773,0.068712491,0.022021055,0.010767239,15,0.001,poly,1,0,4,"{'kbest__k': 15, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.741287164,0.797492496,0.674643396,0.737391345,0.70300042,0.730762964,0.041298158,337
0.432318211,0.067271967,0.017816639,0.00263943,15,10,poly,0.1,0,4,"{'kbest__k': 15, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.741287164,0.797492496,0.674643396,0.737391345,0.70300042,0.730762964,0.041298158,337
0.552091408,0.027382494,0.019078875,0.000850451,15,6.667,poly,scale,0,4,"{'kbest__k': 15, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.789944214,0.768509595,0.641950666,0.72201121,0.729183025,0.730319742,0.050779839,339
0.419912577,0.015551855,0.016775227,0.000498616,15,2.223,poly,0.1,0,4,"{'kbest__k': 15, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.766326125,0.806061577,0.647023309,0.726460748,0.703062535,0.729786859,0.054273397,340
0.427840519,0.014786765,0.015747452,0.000871408,15,4.445,poly,0.1,0,4,"{'kbest__k': 15, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.770620867,0.779918652,0.68636225,0.731245733,0.680503282,0.729730157,0.04122449,341
0.424785328,0.026390102,0.016300488,0.001618625,15,7.778,poly,0.1,0,4,"{'kbest__k': 15, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.741287164,0.794379373,0.670227932,0.731245733,0.710448726,0.729517786,0.040564628,342
0.374020195,0.014705197,0.020602512,0.002021567,5,1.112,poly,0.1,0,3,"{'kbest__k': 5, 'svc__C': 1.1119999999999999, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.662980441,0.761538944,0.756849181,0.74166934,0.723000159,0.729207613,0.035746991,343
0.453926754,0.026932415,0.019300604,0.001150689,15,8.889,poly,scale,0,4,"{'kbest__k': 15, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.766326125,0.791722257,0.652463826,0.72201121,0.712050941,0.728914872,0.048002468,344
0.429794693,0.018715748,0.017495775,0.000716014,15,7.778,poly,scale,0,4,"{'kbest__k': 15, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.789944214,0.779918652,0.652463826,0.695324362,0.720506006,0.727631412,0.05169434,345
0.476788187,0.0065134,0.020570374,0.000950509,20,4.445,poly,scale,0,4,"{'kbest__k': 20, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.680328239,0.788043678,0.717945084,0.654435389,0.797143852,0.727579249,0.056869466,346
0.813899755,0.137775478,0.021568584,0.002527799,15,1.112,poly,0.1,0,4,"{'kbest__k': 15, 'svc__C': 1.1119999999999999, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.771805613,0.753775728,0.641950666,0.737391345,0.729183025,0.726821275,0.044878631,347
0.436134815,0.028165472,0.021443081,0.00172379,15,5.556,poly,scale,0,4,"{'kbest__k': 15, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.771805613,0.753775728,0.641950666,0.737391345,0.729183025,0.726821275,0.044878631,347
0.402247143,0.033640994,0.016523886,0.000275777,15,8.889,poly,0.1,0,4,"{'kbest__k': 15, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.741287164,0.794379373,0.658403895,0.726460748,0.710448726,0.726195981,0.044092021,349
0.716235161,0.124403943,0.079604578,0.026092115,5,7.778,rbf,1,,,"{'kbest__k': 5, 'svc__C': 7.7780000000000005, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.685855958,0.790580262,0.695715778,0.760404666,0.69684236,0.725879805,0.0417925,350
0.566637516,0.029211089,0.023963451,0.006198425,15,10,poly,scale,0,4,"{'kbest__k': 15, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.766326125,0.803945356,0.636057051,0.715884429,0.703807751,0.725204142,0.057241703,351
0.639164352,0.053539842,0.058857632,0.007092347,5,6.667,rbf,1,,,"{'kbest__k': 5, 'svc__C': 6.667000000000001, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.685855958,0.770620867,0.695715778,0.767602585,0.69684236,0.72332751,0.037589711,352
0.825819254,0.081642514,0.030646753,0.012476863,20,2.223,poly,0.1,0,4,"{'kbest__k': 20, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.651765027,0.829580445,0.690649073,0.695715778,0.738092757,0.721160616,0.060721822,353
0.482693481,0.016648445,0.021317291,0.001417724,15,2.223,poly,scale,0,4,"{'kbest__k': 15, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.719089946,0.74770702,0.695715778,0.729883571,0.701632228,0.718805709,0.018900576,354
0.569749451,0.107769543,0.015464735,0.001612783,15,1.112,poly,1,0,4,"{'kbest__k': 15, 'svc__C': 1.1119999999999999, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.704138749,0.804883091,0.662849836,0.748698059,0.657453061,0.715604559,0.055429159,355
0.332780695,0.009493909,0.012031555,0.000402539,15,2.223,poly,1,0,4,"{'kbest__k': 15, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.704138749,0.804883091,0.662849836,0.748698059,0.657453061,0.715604559,0.055429159,355
0.369797802,0.016206302,0.015237904,0.001963429,15,3.334,poly,1,0,4,"{'kbest__k': 15, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.704138749,0.804883091,0.662849836,0.748698059,0.657453061,0.715604559,0.055429159,355
